ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
27300003,4908899,60364,27300,53 BLD SYLLA LEFEVRE,BERNAY,,,
27300004,4910476,61341,27300,Route de Rouen,MENNEVAL,Gazole,1,1376.1943127962086
27300004,4910476,61341,27300,Route de Rouen,MENNEVAL,E85,3,564.5844155844156
27300004,4910476,61341,27300,Route de Rouen,MENNEVAL,E10,5,1415.2802197802198
27300004,4910476,61341,27300,Route de Rouen,MENNEVAL,SP98,6,1492.8975903614457
27300005,4908550,59836,27300,Rue Bernard Gombert,Bernay,Gazole,1,1381.8343949044586
27300005,4908550,59836,27300,Rue Bernard Gombert,Bernay,E10,5,1424
27300005,4908550,59836,27300,Rue Bernard Gombert,Bernay,SP98,6,1493.0838709677419
27300006,4915531,67340,27300,RD 613 - CARREFOUR DE MALBROUCK,CARSIX,Gazole,1,1407.6518105849582
27300006,4915531,67340,27300,RD 613 - CARREFOUR DE MALBROUCK,CARSIX,E85,3,628.8440111420613
27300006,4915531,67340,27300,RD 613 - CARREFOUR DE MALBROUCK,CARSIX,GPLc,4,839.9162011173185
27300006,4915531,67340,27300,RD 613 - CARREFOUR DE MALBROUCK,CARSIX,E10,5,1449.391061452514
27300006,4915531,67340,27300,RD 613 - CARREFOUR DE MALBROUCK,CARSIX,SP98,6,1542.08356545961
27310001,4936110,86121,27310,AUTOROUTE A 13,Bosgouet,,,
27310003,4935606,81532,27310,405 Rue des Portes,BOURG-ACHARD,,,
27310004,4935394,81116,27310,Route de Pont-Audemer,Bourg-Achard,,,
27310005,4936100,81700,27310,530 RUE DU DOCTEUR DUVRAC,BOURG ACHARD,Gazole,1,1404.9655172413793
27310005,4936100,81700,27310,530 RUE DU DOCTEUR DUVRAC,BOURG ACHARD,SP95,2,1522
27310005,4936100,81700,27310,530 RUE DU DOCTEUR DUVRAC,BOURG ACHARD,E85,3,624
27310005,4936100,81700,27310,530 RUE DU DOCTEUR DUVRAC,BOURG ACHARD,E10,5,1435.5
27310005,4936100,81700,27310,530 RUE DU DOCTEUR DUVRAC,BOURG ACHARD,SP98,6,1524.8636363636363
27310006,4936116.495952,86502.487647037,27310,Autoroute a13Aire du Bosgouet,BOSGOUET,Gazole,1,1615.320987654321
27310006,4936116.495952,86502.487647037,27310,Autoroute a13Aire du Bosgouet,BOSGOUET,GPLc,4,996.920245398773
27310006,4936116.495952,86502.487647037,27310,Autoroute a13Aire du Bosgouet,BOSGOUET,E10,5,1654.3416149068323
27310006,4936116.495952,86502.487647037,27310,Autoroute a13Aire du Bosgouet,BOSGOUET,SP98,6,1762.9375
27310007,4936100,86100,27310,AUTOROUTE A13 - AIRE DE BOSGOUET SUD,BOSGOUET,Gazole,1,1581.3407202216067
27310007,4936100,86100,27310,AUTOROUTE A13 - AIRE DE BOSGOUET SUD,BOSGOUET,E85,3,819.4571428571429
27310007,4936100,86100,27310,AUTOROUTE A13 - AIRE DE BOSGOUET SUD,BOSGOUET,GPLc,4,978.0858725761773
