ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
1000001,4620114,519791,1000,596 AVENUE DE TREVOUX,SAINT-DENIS-L̬S-BOURG,Gazole,1,1401.7826086956522
1000001,4620114,519791,1000,596 AVENUE DE TREVOUX,SAINT-DENIS-L̬S-BOURG,SP95,2,1486.111111111111
1000001,4620114,519791,1000,596 AVENUE DE TREVOUX,SAINT-DENIS-L̬S-BOURG,SP98,6,1524.452380952381
1000002,4621842,522767,1000,16 Avenue de Marboz,BOURG-EN-BRESSE,Gazole,1,1399.608695652174
1000002,4621842,522767,1000,16 Avenue de Marboz,BOURG-EN-BRESSE,SP95,2,1484.96
1000002,4621842,522767,1000,16 Avenue de Marboz,BOURG-EN-BRESSE,SP98,6,1521.7916666666667
1000004,4618800,524500,1000,20 Avenue du Mar̩chal Juin,Bourg-en-Bresse,Gazole,1,1536.4285714285713
1000004,4618800,524500,1000,20 Avenue du Mar̩chal Juin,Bourg-en-Bresse,SP95,2,1590
1000007,4620105,524891,1000,360 AVENUE DU CAPITAINE DHONNE,Bourg-en-Bresse,Gazole,1,1380.658536585366
1000007,4620105,524891,1000,360 AVENUE DU CAPITAINE DHONNE,Bourg-en-Bresse,SP95,2,1470
1000007,4620105,524891,1000,360 AVENUE DU CAPITAINE DHONNE,Bourg-en-Bresse,E10,5,1428.142857142857
1000007,4620105,524891,1000,360 AVENUE DU CAPITAINE DHONNE,Bourg-en-Bresse,SP98,6,1506.325
1000008,4619900,524100,1000,Bd Charles de Gaulle,BOURG-EN-BRESSE,Gazole,1,1379.219512195122
1000008,4619900,524100,1000,Bd Charles de Gaulle,BOURG-EN-BRESSE,SP95,2,1479.4578313253012
1000008,4619900,524100,1000,Bd Charles de Gaulle,BOURG-EN-BRESSE,E10,5,1438.5365853658536
1000008,4619900,524100,1000,Bd Charles de Gaulle,BOURG-EN-BRESSE,SP98,6,1519.320987654321
1000009,4619566,522935,1000,56 Rue du Stand,Bourg-en-Bresse,Gazole,1,1388.8666666666666
1000009,4619566,522935,1000,56 Rue du Stand,Bourg-en-Bresse,SP95,2,1473.375
1000009,4619566,522935,1000,56 Rue du Stand,Bourg-en-Bresse,E10,5,1433.5333333333333
1000009,4619566,522935,1000,56 Rue du Stand,Bourg-en-Bresse,SP98,6,1501
1000012,4620100,520000,1000,642 AVENUE DE TREVOUX,SAINT DENIS LES BOURG,Gazole,1,1511.7777777777778
1000012,4620100,520000,1000,642 AVENUE DE TREVOUX,SAINT DENIS LES BOURG,E85,3,648.1111111111111
1000012,4620100,520000,1000,642 AVENUE DE TREVOUX,SAINT DENIS LES BOURG,E10,5,1535.1333333333334
1000012,4620100,520000,1000,642 AVENUE DE TREVOUX,SAINT DENIS LES BOURG,SP98,6,1645.1333333333334
1000013,4619851.83794,524350.637881,1000,BOULEVARD CHARLES DE GAULLE,Bourg-en-Bresse,Gazole,1,1396.7252747252746
1000013,4619851.83794,524350.637881,1000,BOULEVARD CHARLES DE GAULLE,Bourg-en-Bresse,E10,5,1442.2527472527472
1000013,4619851.83794,524350.637881,1000,BOULEVARD CHARLES DE GAULLE,Bourg-en-Bresse,SP98,6,1528.2637362637363
1090001,4609600,477500,1090,1 ROUTE DE FRANCHELEINS,MONTCEAUX,Gazole,1,1410.857142857143
1090001,4609600,477500,1090,1 ROUTE DE FRANCHELEINS,MONTCEAUX,E10,5,1448.3846153846155
1090001,4609600,477500,1090,1 ROUTE DE FRANCHELEINS,MONTCEAUX,SP98,6,1519
1100001,4628404,566282,1100,ROUTE DE DORTAN,Arbent,Gazole,1,1407.1666666666667
1100001,4628404,566282,1100,ROUTE DE DORTAN,Arbent,SP95,2,1506.0196078431372
1100001,4628404,566282,1100,ROUTE DE DORTAN,Arbent,GPLc,4,815.551724137931
1100001,4628404,566282,1100,ROUTE DE DORTAN,Arbent,E10,5,1481.42
1100004,4627200,566000,1100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,Gazole,1,1497.2
1100004,4627200,566000,1100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,SP95,2,1571.8125
1100004,4627200,566000,1100,886 AVENUE JEAN COUTTY,ARBENT - OYONNAX,SP98,6,1619.4285714285713
1100006,4626200,564800,1100,74 Rue Jules Michelet,Oyonnax,Gazole,1,1411.391304347826
1100006,4626200,564800,1100,74 Rue Jules Michelet,Oyonnax,SP95,2,1484.2727272727273
1100007,4624966,564134,1100,174 COURS DE VERDUN,OYONNAX,Gazole,1,1478.2777777777778
1100007,4624966,564134,1100,174 COURS DE VERDUN,OYONNAX,E85,3,759
1100007,4624966,564134,1100,174 COURS DE VERDUN,OYONNAX,GPLc,4,919.5555555555555
1100007,4624966,564134,1100,174 COURS DE VERDUN,OYONNAX,E10,5,1522.7444444444445
1100007,4624966,564134,1100,174 COURS DE VERDUN,OYONNAX,SP98,6,1632.7444444444445
1110001,4597800,559900,1110,Rue Masonod,HAUTEVILLE-LOMPNES,Gazole,1,1407.5
1110001,4597800,559900,1110,Rue Masonod,HAUTEVILLE-LOMPNES,SP95,2,1498.9473684210527
1110001,4597800,559900,1110,Rue Masonod,HAUTEVILLE-LOMPNES,SP98,6,1531.578947368421
1120004,4585300,505900,1120,Cours de la Portelle,MONTLUEL,Gazole,1,1380.65
1120004,4585300,505900,1120,Cours de la Portelle,MONTLUEL,E85,3,599
1120004,4585300,505900,1120,Cours de la Portelle,MONTLUEL,E10,5,1431.6666666666667
1120004,4585300,505900,1120,Cours de la Portelle,MONTLUEL,SP98,6,1509.9
1120005,4584700,504800,1120,Route de Thil,LA BOISSE,Gazole,1,1368.5
1120005,4584700,504800,1120,Route de Thil,LA BOISSE,SP95,2,1463.8181818181818
1120005,4584700,504800,1120,Route de Thil,LA BOISSE,E10,5,1420.625
1120005,4584700,504800,1120,Route de Thil,LA BOISSE,SP98,6,1493.6
1120006,4584641,504093,1120,521 ROUTE NATIONALE,La Boisse,Gazole,1,1519.4666666666667
1120006,4584641,504093,1120,521 ROUTE NATIONALE,La Boisse,E10,5,1566
1120006,4584641,504093,1120,521 ROUTE NATIONALE,La Boisse,SP98,6,1676
